很近,92
服务,41
步行,36
远,35
交通,31
不远,28
酒店,27
走,25
走路,24
分钟,23
旁边,21
距离,20
出口,16
早餐,15
出行,14
房间,14
挺近,14
公里,13
周边,12
不算,10
楼下,10
打车,9
号口,9
前台,8
稍微,8
磁悬浮,8
商场,7
推荐,6
地铁,6
超级,6
适合,6
边上,6
号线,6
超近,6
十分钟,5
起步价,5
特别,4
清新自然,4
一段距离,4
不错,4
班车,4
吃,4
上海,4
稍远,3
公交站,3
机场,3
口,3
总体,3
非常感谢,3
米,3
号,3
门口,3
600,3
坐,3
旁,3
位置,3
设施,3
真的,3
亚朵,3
每次,3
接送,3
吃饭,3
商城,3
干净,2
稍,2
环境,2
家里,2
地理位置,2
外滩,2
对面,2
小资,2
走走,2
走个,2
商圈,2
很远,2
卫生,2
滴滴,2
大堂,2
有车,2
前台服务,2
人民广场,2
曹杨路,2
晚上,2
晃悠,2
700,2
800,2
一点,2
酒店设计,2
上方,2
下次,2
不到,2
不太远,2
斜对面,2
不近,2
两站,2
丢,2
抬头,2
沿线,2
出入,2
几百米,2
几分钟,2
入住,2
免费,2
较近,2
房间卫生,2
浦东,2
八佰伴,2
近去,2
近离,2
近前,2
满意,1
朋友,1
没误,1
汽车站,1
科技馆,1
游玩,1
特色,1
段距离,1
略远,1
来接,1
点点,1
火车站,1
玩,1
来回,1
1015,1
第二天,1
算是,1
近有,1
近距离,1
还会,1
进,1
进出,1
进近,1
远些,1
远去,1
远走,1
送,1
送机,1
那有,1
配备,1
酒店设备,1
金科,1
金陵,1
长泰,1
附件,1
隔壁,1
食,1
高铁,1
齐全,1
龙阳,1
近不近,1
过个,1
较远,1
航,1
篮球,1
约,1
细节,1
经济型,1
绕行,1
综合体,1
美食,1
联通,1
腿,1
舒适,1
航空,1
路段,1
花,1
虹桥,1
观光旅游,1
订晚,1
设计,1
有百联,1
说近,1
购物中心,1
超过,1
路,1
询问,1
很远床,1
月份,1
叫车,1
五分钟,1
价格,1
便利,1
修路,1
值得,1
值得一提的是,1
偏僻,1
停,1
停车,1
停运,1
元,1
入口,1
公交,1
六七百米,1
出门,1
到达,1
刷,1
前台服务员,1
十多分钟,1
单车,1
南京路,1
南浦大桥,1
双,1
乱,1
书吧,1
临近,1
一点点,1
2716,1
300,1
349,1
400,1
500,1
5KG,1
CBD,1
Shuttlebus,1
一分钟,1
一大,1
一站,1
两个,1
万象,1
三分钟,1
下车,1
不太近,1
不管怎么,1
不行,1
不超,1
专车接送,1
世界,1
东方,1
只想,1
号门,1
最棒,1
周边环境,1
帮,1
床品,1
店员,1
很惨,1
200,1
徐家汇,1
徒步,1
想,1
感觉,1
感谢,1
慢慢,1
房间内,1
打个,1
指定,1
排队,1
接,1
携程,1
整体,1
新,1
早上,1
早点,1
早餐品种,1
时间,1
市区,1
工作人员,1
川沙,1
大型商场,1
哥,1
唯一,1
商务,1
喜欢,1
地铁口,1
坐地铁,1
塘桥,1
多远,1
大厦,1
大型,1
太棒了,1
小伙子,1
太远,1
女儿,1
好,1
好像,1
好几个,1
好吃,1
好多,1
好评,1
好近,1
实在,1
龙阳路,1
